5 19710109051644700790625349647640000071110 10 28000  0  79020  1030 6943 0000  ARCH-ZN  
5 19710110061759455317425578979346000071110 11 28000  0  78920  5038 6943 0000  ARCH-ZN  
5 19710111062839188235725798231134000071110 16 27000  0  79060  3039 6943 0000  ARCH-ZN  
5 19710113081554300718126211306944000071110 10 28000  0  78950 10052 6943 0000  ARCH-ZN  
5 19710114094734333995226384456020000071110  9 28000  0  79230  8042 6943 0000  ARCH-ZN  
5 19710114122712000638826512267525000071110  6 28000  0  79740  7042 6943 0000  GSFC-ZN  
5 19710115055303750675026654977778000071110  8 28000  0  79630  4038 6943 0000  ARCH-ZN  
5 19710117114816000830726543467406000071110  3 29000  0  79360 11030 6943 0000  GSFC-ZN  
5 19710117141309750528826637695742000071110  4 29000  0  78880 10030 6943 0000  ARCH-ZN  
5 19710130223027000427523871924332000071110  4 29000  0  78790 15043 6943 0000  GSFC-ZN  
5 19710131001400000441823920959077000071110  4 29000  0  78790 15043 6943 0000  GSFC-ZN  
5 19710131210717400427724155377025000071110  5 28000  0  78860 17032 6943 0000  GSFC-ZN  
5 19710131230803750428624121300761000071110  4 29000  0  79020 12032 6943 0000  ARCH-ZN  
5 19710205001154000606825394923583000071110  7 28000  0  79320  3032 6943 0000  GSFC-ZN  
5 19710206010241625586825675334563000271110 16 27000  0  78270  8031 6943 0000  GSFC-ZN  
5 19710206032049714660025620904065000271110  7 28000  0  78270  4034 6943 0000  GSFC-ZN  
5 19710206034423143223225622048236000271110  7 28000  0  78270  4034 6943 0000  GSFC-ZN  
5 19710206064810000556325737631890000271110  6 28000  0  78620  4036 6943 0000  ARCH-ZN  
5 19710207052939000317125869815594000071110  5999000  0  78440  3036 6943 0000  ARCH-ZN  
5 19710207054624428890625880060736000271110  7999000  0      0  3036 6943 0000  ARCH-ZN  
5 19710210084137200267926429017134000071110  5 28000  0  78790  2042 6943 0000  ARCH-ZN  
5 19710210091902400258226456781442000271110  5 28000  0  78790  2042 6943 0000  GSFC-ZN  
5 19710211051658500258626573624753000271110  8 28000  0  78790  3031 6943 0000  GSFC-ZN  
5 19710211052911500241526564872690000071110  6 28000  0  78860  3031 6943 0000  GSFC-ZN  
5 19710214094440500215926595757955000071110  4 29000  0  79900  8035 6943 0000  GSFC-ZN  
5 19710215114225286023926515534676000071110  7 28000  0  79300  5048 6943 0000  GSFC-ZN  
5 19710304010304333649425020403427000071110  9 28000  0      0  4015 6943 0000  ARCH-ZN  
5 19710304041118500255225178735619000071110  6 28000  0      0  3015 6943 0000  GSFC-ZN  
5 19710309050732454838726397530672000071110 11 28000  0  79560 10015 6943 0000  ARCH-ZN  
5 19710312042433000297826722179569000071110  5 28000  0  79560  7010 6943 0000  GSFC-ZN  
5 19710312071806666974526637557238000071110  9 28000  0  79560 11011 6943 0000  GSFC-ZN  
5 19710312094437800298826716663487000071110  5 28000  0  79560 11011 6943 0000  ARCH-ZN  
5 19710313111824000238026759035282000271110  5 28000  0  79390 12017 6943 0000  ARCH-ZN  
5 19710401024007500120325028622041000071110 12 28000  0  80070 16017 6943 0000  GSFC-ZN  
5 19710403011722800155725684190374000071110  5999000  0  80000 11020 6943 0000  ARCH-ZN  
5 19710404050300840149626117763336000071110 25 27000  0  80200 10010 6943 0000  ARCH-ZN  
5 19710407012351818323926655637604000271110 11 28000  0  80240  7037 6943 0000  GSFC-ZN  
5 19710407045259294241426560523056000271110 17 27000  0  93920  4038 6943 0000  GSFC-ZN  
5 19710407081358500397426723385480000271110 12 28000  0  88360  1047 6943 0000  ARCH-ZN  
5 19710408060035250182526619901163000271110  8 28000  0  87690 10037 6943 0000  ARCH-ZN  
5 19710409032127545873826682022508000271110 11 28000  0  79740 16018 6943 0000  GSFC-ZN  
5 19710411043206333415826570742252000071110  9 28000  0  80070 13065 6943 0000  GSFC-ZN  
5 19710411074452200193326484629278000071110  5 28000  0  79900 12074 6943 0000  GSFC-ZN  
5 19710412080558091356526349109392000271110 11 28000  0  79900 15040 6943 0000  GSFC-ZN  
5 19710413071627000451026226859838000071110  7 28000  0  78710 17036 6943 0000  GSFC-ZN  
5 19710418115315231305724808868460000271110 13 28000  0  78890 13032 6943 0000  ARCH-ZN  
5 19710418151901500259824786040113000271110 10999000  0  79230 17030 6943 0000  ARCH-ZN  
5 19710501002341572003125612483046000071110 21 20000  0  79940 20010 6943 0000  ARCH-ZN  
5 19710501032059750575525758122949000071110 12 21000  0  79700 14021 6943 0000  ARCH-ZN  
5 19710502014359333900125963998890000071110 18 21000  0  79570 17055 6943 0000  ARCH-ZN  
5 19710502041307714863526098268774000071110  7 21000  0  79460 12055 6943 0000  GSFC-ZN  
5 19710503045031875570526354459127000071110  8 21000  0  79770 15055 6943 0000  ARCH-ZN  
5 19710504024747625575526418536244000071110 16 21000  0  79810 22020 6943 0000  GSFC-ZN  
5 19710504054728200393126559648777000071110  5 22000  0  82710 20020 6943 0000  ARCH-ZN  
5 19710507025525909316026565009973000271110 11 21000  0  82710 18015 6943 0000  ARCH-ZN  
5 19710508032606000195726491398835000071110  8 21000  0  79630 18018 6943 0000  GSFC-ZN  
5 19710508035412600244826468372700000271110 10 21000  0  79630 18018 6943 0000  ARCH-ZN  
5 19710508042106428788826461638221000071110  7 21000  0  82910 18018 6943 0000  GSFC-ZN  
5 19710509050908400302326320512631000271110  5 22000  0  79570 18025 6943 0000  ARCH-ZN  
5 19710510043156666868926202962537000271110  9 21000  0  79570 16025 6943 0000  ARCH-ZN  
5 19710514093149000339525264731117000071110  9 21000  0  79570 10030 6943 0000  GSFC-ZN  
5 19710515122725500327824999410842000071110  2 24000  0  79740 16022 6943 0000  ARCH-ZN  
5 19710515124655000524024994358236000271110  9 21000  0  79740 16022 6943 0000  ARCH-ZN  
5 19710515130200000304825012631082000071110  4 22000  0  79810 16022 6943 0000  ARCH-ZN  
5 19710516095358363957024795877605000271110 11 21000  0  79810 21020 6943 0000  ARCH-ZN  
5 19710516100627545986224795155596000071110 11 21000  0  79810 21020 6943 0000  GSFC-ZN  
5 19710516120459500288824733321971000071110  6 22000  0  79810 21020 6943 0000  ARCH-ZN  
5 19710516122028615916624720378551000271110 13 21000  0  79810 21020 6943 0000  ARCH-ZN  
5 19710516123052000349324731194406000071110  3 23000  0  79390 21020 6943 0000  GSFC-ZN  
5 19710517110935769766824520174513000271110 13 21000  0  79390 21015 6943 0000  ARCH-ZN  
5 19710517112516800326224518270591000071110  5 22000  0  79390 21015 6943 0000  GSFC-ZN  
